Date,Open,High,Low,Close,Adj Close,Volume
2019-02-01,61.990002,62.900002,61.990002,62.450001,62.047009,1081000
2019-02-04,62.900002,63.240002,62.310001,62.500000,62.096687,777700
2019-02-05,62.500000,62.860001,61.320000,61.320000,60.924301,888500
2019-02-06,61.180000,61.180000,59.730000,59.730000,59.344563,1025400
2019-02-07,59.849998,61.110001,59.849998,60.250000,59.861206,1048500
2019-02-08,60.119999,61.380001,59.080002,60.230000,59.841339,1091500
2019-02-11,59.709999,59.830002,58.610001,59.250000,58.867657,772300
2019-02-12,60.040001,60.990002,59.029999,59.270000,58.887535,1230500
2019-02-13,59.980000,59.980000,57.860001,58.060001,57.685337,1275600
2019-02-14,58.259998,59.459999,57.160000,58.779999,58.400696,1109200
2019-02-15,58.910000,59.490002,58.119999,58.509998,58.132431,962200
2019-02-18,58.290001,58.490002,57.400002,57.580002,57.208439,665700
2019-02-19,57.849998,60.500000,57.849998,59.240002,58.857727,1235600
2019-02-20,59.430000,60.180000,57.950001,58.150002,57.774761,1365200
2019-02-21,58.599998,59.570000,57.750000,58.950001,58.569595,700500
2019-02-22,59.240002,59.490002,58.150002,59.320000,58.937206,1182400
2019-02-25,59.439999,59.799999,57.860001,59.000000,58.619274,1076200
2019-02-26,59.000000,62.220001,58.619999,60.939999,60.546753,1885800
2019-02-27,64.900002,68.169998,63.900002,65.489998,65.067390,6795300
2019-02-28,65.500000,66.589996,64.730003,65.410004,64.987915,2520800
2019-03-01,65.410004,66.410004,63.099998,63.849998,63.437977,2053100
2019-03-06,63.860001,64.300003,62.730000,63.180000,62.772301,848300
2019-03-07,63.029999,63.509998,62.240002,62.779999,62.374882,774300
2019-03-08,62.779999,67.110001,62.240002,66.800003,66.368942,2660300
2019-03-11,66.790001,67.290001,66.000000,67.000000,66.567642,1465200
2019-03-12,67.000000,67.510002,66.620003,67.089996,66.657066,657900
2019-03-13,67.050003,70.589996,66.760002,70.099998,69.647636,2195800
2019-03-14,70.089996,71.199997,67.910004,69.050003,68.604416,1046600
2019-03-15,69.099998,69.699997,67.730003,68.660004,68.216942,1377400
2019-03-18,69.000000,69.690002,67.220001,67.919998,67.481712,914300
2019-03-19,68.000000,69.000000,67.910004,68.500000,68.057968,1277800
2019-03-20,67.870003,68.919998,66.000000,66.000000,65.574104,1326200
2019-03-21,66.500000,67.180000,64.790001,66.500000,66.070869,1199300
2019-03-22,65.279999,66.500000,64.769997,66.410004,65.981453,1203400
2019-03-25,66.169998,66.430000,66.169998,66.430000,66.001328,640500
2019-03-26,65.720001,67.139999,63.750000,66.160004,65.733070,964400
2019-03-27,65.000000,66.550003,64.080002,64.330002,64.082375,1469100
2019-03-28,64.000000,66.449997,63.310001,65.000000,64.749794,670700
2019-03-29,65.040001,66.610001,64.550003,65.300003,65.048637,761300
2019-04-01,66.000000,66.010002,63.889999,64.589996,64.341370,788200
2019-04-02,64.910004,65.680000,64.120003,65.680000,65.427170,929500
2019-04-03,66.000000,66.820000,64.919998,65.500000,65.247864,719100
2019-04-04,65.980003,67.730003,65.349998,67.349998,67.090744,1157500
2019-04-05,67.949997,69.199997,67.430000,68.849998,68.584969,1184200
2019-04-08,69.190002,69.190002,67.660004,67.989998,67.728279,813600
2019-04-09,67.760002,68.809998,66.830002,67.300003,67.040947,1211700
2019-04-10,67.500000,67.500000,65.589996,66.550003,66.293831,716000
2019-04-11,66.739998,67.099998,65.610001,66.000000,65.745949,658100
2019-04-12,65.209999,66.500000,64.970001,66.000000,65.745949,720300
2019-04-15,66.309998,67.000000,65.610001,65.879997,65.626396,1192200
2019-04-16,65.910004,67.550003,65.500000,66.800003,66.542862,767200
2019-04-17,66.809998,67.160004,64.000000,64.750000,64.500755,1948700
2019-04-18,64.760002,65.750000,64.760002,65.080002,64.829491,720600
2019-04-22,64.949997,66.099998,64.750000,66.000000,65.745949,758800
2019-04-23,66.320000,67.699997,65.169998,67.000000,66.742088,1703100
2019-04-24,67.000000,67.000000,65.849998,66.620003,66.363556,1615400
2019-04-25,65.919998,68.400002,65.650002,67.949997,67.688438,1168500
2019-04-26,67.180000,68.940002,67.050003,67.750000,67.489204,954600
2019-04-29,68.089996,68.849998,67.720001,68.250000,67.987282,928700
2019-04-30,67.519997,69.139999,66.779999,69.139999,68.873856,1520000
2019-05-02,68.900002,69.839996,67.790001,69.099998,68.834015,1902300
2019-05-03,69.099998,69.980003,68.879997,69.260002,68.993393,1104600
2019-05-06,68.900002,69.489998,68.070000,68.550003,68.286133,630900
2019-05-07,68.000000,68.699997,67.500000,68.029999,67.768127,723400
2019-05-08,68.440002,70.349998,68.440002,69.120003,68.853935,1254800
2019-05-09,68.559998,69.089996,68.169998,68.339996,68.076935,743300
2019-05-10,68.250000,69.199997,67.699997,68.070000,67.807976,948700
2019-05-13,67.000000,68.120003,66.500000,67.550003,67.289978,1043900
2019-05-14,67.550003,67.889999,66.870003,67.550003,67.289978,740700
2019-05-15,66.980003,67.250000,65.510002,66.320000,66.064713,1398900
2019-05-16,65.500000,65.620003,64.169998,64.339996,64.092331,1369800
2019-05-17,64.190002,65.209999,63.529999,63.770000,63.524529,932100
2019-05-20,64.480003,65.599998,63.529999,65.000000,64.749794,870600
2019-05-21,65.370003,67.699997,64.900002,67.000000,66.742088,898600
2019-05-22,67.339996,67.610001,65.809998,66.449997,66.194214,525700
2019-05-23,65.510002,66.779999,65.150002,65.690002,65.437134,529500
2019-05-24,66.019997,66.019997,64.889999,65.599998,65.347481,621700
2019-05-27,65.639999,65.989998,64.930000,65.720001,65.467026,502400
2019-05-28,65.699997,67.989998,65.309998,67.709999,67.449364,2789900
2019-05-29,67.120003,69.900002,66.800003,69.400002,69.132858,1116300
2019-05-30,69.500000,70.279999,68.419998,69.750000,69.481514,838800
2019-05-31,69.580002,70.449997,69.010002,69.419998,69.152779,1087800
2019-06-03,69.800003,70.830002,69.300003,69.599998,69.332085,1255700
2019-06-04,70.000000,70.870003,69.019997,70.419998,70.148926,836800
2019-06-05,70.440002,71.000000,69.199997,69.199997,68.933624,844900
2019-06-06,70.129997,70.320000,68.599998,69.599998,69.332085,679800
2019-06-07,69.860001,71.550003,69.480003,71.550003,71.274582,1029400
2019-06-10,71.820000,72.900002,71.680000,72.610001,72.330498,786500
2019-06-11,73.000000,73.830002,72.169998,72.870003,72.589500,1784900
2019-06-12,72.790001,75.150002,72.790001,74.000000,73.715149,1597800
2019-06-13,74.059998,75.760002,73.010002,73.639999,73.356537,842700
2019-06-14,73.459999,75.230003,73.419998,74.300003,74.014000,1298300
2019-06-17,74.000000,75.900002,74.000000,75.000000,74.711304,946500
2019-06-18,75.300003,75.559998,74.620003,74.980003,74.691376,840400
2019-06-19,74.699997,76.339996,73.970001,76.000000,75.707451,795100
2019-06-21,76.000000,76.000000,74.050003,74.449997,74.163414,1243900
2019-06-24,74.470001,75.389999,73.660004,75.320000,75.030067,534900
2019-06-25,74.820000,75.500000,73.000000,73.000000,72.718994,1053700
2019-06-26,72.989998,73.629997,72.860001,73.400002,73.117462,1299600
2019-06-27,72.290001,75.930000,72.290001,75.930000,75.805344,715300
2019-06-28,75.800003,76.860001,75.470001,76.099998,75.975060,998100
2019-07-01,76.400002,77.320000,75.959999,77.199997,77.073257,2298500
2019-07-02,77.199997,77.620003,76.190002,76.190002,76.064919,1170400
2019-07-03,75.849998,78.000000,75.750000,77.000000,76.873589,1238400
2019-07-04,78.190002,80.599998,77.620003,80.599998,80.467674,988900
2019-07-05,80.400002,81.419998,79.910004,81.320000,81.186493,645200
2019-07-08,81.220001,82.480003,80.430000,81.500000,81.366196,1252700
2019-07-10,81.660004,84.500000,81.370003,83.500000,83.362915,1561500
2019-07-11,83.519997,84.650002,83.070000,83.650002,83.512672,1155100
2019-07-12,84.000000,84.699997,80.129997,80.129997,79.998444,1612900
2019-07-15,80.500000,80.919998,79.529999,80.389999,80.258018,492200
2019-07-16,80.389999,80.790001,78.110001,78.110001,77.981766,2672000
2019-07-17,78.089996,79.050003,76.919998,77.550003,77.422684,1510500
2019-07-18,78.000000,78.330002,77.809998,78.000000,77.871941,984500
2019-07-19,78.199997,79.010002,77.389999,77.500000,77.372765,869100
2019-07-22,77.519997,78.500000,77.500000,77.589996,77.462616,688200
2019-07-23,77.910004,78.459999,77.430000,77.570000,77.442650,679800
2019-07-24,77.400002,79.870003,77.400002,79.870003,79.738876,766700
2019-07-25,79.570000,81.480003,78.959999,79.809998,79.678970,1022200
2019-07-26,80.000000,83.480003,79.910004,82.500000,82.364555,1630100
2019-07-29,82.699997,84.160004,81.800003,84.099998,83.961929,630000
2019-07-30,83.889999,85.300003,83.099998,83.500000,83.362915,659000
2019-07-31,83.599998,84.290001,82.500000,83.010002,82.873718,1059700
2019-08-01,83.180000,85.410004,82.910004,84.820000,84.680748,1082700
2019-08-02,84.550003,88.129997,84.550003,88.000000,87.855530,1671300
2019-08-05,85.250000,86.000000,84.000000,84.000000,83.862091,1019000
2019-08-06,83.980003,87.519997,83.980003,86.500000,86.357986,1446000
2019-08-07,89.750000,94.669998,89.110001,94.500000,94.344856,4154900
2019-08-08,94.699997,94.739998,91.360001,91.849998,91.699203,2955000
2019-08-09,92.010002,93.169998,91.800003,92.000000,91.848961,1678400
2019-08-12,90.000000,90.809998,89.300003,89.900002,89.752411,1329300
2019-08-13,89.089996,91.680000,89.010002,90.389999,90.241600,979300
2019-08-14,89.059998,90.739998,88.000000,88.010002,87.865509,1486200
2019-08-15,87.790001,89.360001,86.059998,87.199997,87.056839,1708200
2019-08-16,87.989998,88.550003,86.370003,88.550003,88.404625,1301800
2019-08-19,88.699997,90.440002,88.150002,89.290001,89.143410,1144200
2019-08-20,89.650002,90.099998,87.570000,89.910004,89.762390,973300
2019-08-21,90.110001,90.360001,88.660004,89.500000,89.353065,1451600
2019-08-22,89.389999,89.989998,88.669998,89.300003,89.153397,747000
2019-08-23,88.849998,90.400002,88.089996,89.000000,88.853882,939700
2019-08-26,89.419998,90.059998,87.449997,87.980003,87.835564,1341000
2019-08-27,88.720001,90.300003,87.580002,89.300003,89.153397,1430300
2019-08-28,88.919998,93.800003,88.910004,93.580002,93.426369,1439000
2019-08-29,93.660004,93.989998,91.750000,92.110001,91.958778,1479500
2019-08-30,92.589996,94.419998,92.040001,92.040001,91.888893,3845300
2019-09-02,91.000000,92.680000,90.199997,90.199997,90.051910,656500
2019-09-03,90.209999,91.989998,89.690002,90.699997,90.551086,1260100
2019-09-04,91.000000,91.790001,90.279999,91.500000,91.349777,1998500
2019-09-05,92.080002,92.379997,90.830002,90.970001,90.820648,870700
2019-09-06,91.330002,91.370003,90.459999,90.809998,90.660912,647400
2019-09-09,91.180000,91.320000,90.000000,90.820000,90.670898,942500
2019-09-10,90.680000,92.500000,90.669998,92.500000,92.348137,1125800
2019-09-11,93.000000,94.650002,92.139999,94.449997,94.294937,2095300
2019-09-12,94.750000,95.400002,93.070000,93.620003,93.466301,1006500
2019-09-13,93.550003,94.190002,92.589996,92.599998,92.447975,767400
2019-09-16,92.980003,92.980003,91.099998,92.629997,92.477921,843200
2019-09-17,92.650002,94.269997,92.320000,94.070000,93.915558,1046300
2019-09-18,93.480003,94.349998,92.150002,92.160004,92.008698,964400
2019-09-19,92.800003,93.150002,92.110001,93.059998,92.907219,933700
2019-09-20,93.589996,94.099998,92.300003,93.610001,93.456314,1547100
2019-09-23,93.820000,94.080002,93.019997,93.800003,93.646004,477100
2019-09-24,93.339996,96.400002,93.339996,96.400002,96.241737,1249400
2019-09-25,96.349998,97.230003,95.309998,95.919998,95.762520,981200
2019-09-26,95.480003,96.889999,95.089996,96.080002,95.922264,602600
